SessionID,UserID,DeviceType,Country,ReferralSource,step1_home,step2_product,step3_cart,step4_checkout,step5_confirm,is_purchased
session_2569,user_1487,Desktop,France,Google,1,0,0,0,0,0
session_257,user_1977,Mobile,UK,Social Media,1,1,0,0,0,0
session_2570,user_2176,Tablet,France,Google,1,1,0,0,0,0
session_2571,user_2336,Mobile,Australia,Google,1,1,1,1,1,1
session_2572,user_1387,Desktop,Australia,Email,1,1,1,1,1,1
session_2573,user_2132,Desktop,USA,Google,1,1,1,1,1,1
session_2574,user_2982,Desktop,India,Google,1,1,1,1,1,1
session_2575,user_1138,Mobile,France,Email,1,1,0,0,0,0
session_2576,user_2651,Desktop,USA,Direct,1,1,0,0,0,0
session_2577,user_1942,Mobile,Canada,Social Media,1,0,0,0,0,0
session_2578,user_1237,Mobile,Canada,Direct,1,1,1,0,0,0
session_2579,user_1837,Mobile,UK,Email,1,1,0,0,0,0
session_258,user_2012,Desktop,UK,Direct,1,1,0,0,0,0
session_2580,user_2385,Mobile,France,Social Media,1,1,0,0,0,0
session_2581,user_1831,Mobile,USA,Social Media,1,1,0,0,0,0
session_2582,user_2523,Tablet,France,Direct,1,0,0,0,0,0
session_2583,user_2207,Desktop,Australia,Google,1,1,0,0,0,0
session_2584,user_2592,Desktop,UK,Social Media,1,0,0,0,0,0
session_2585,user_2055,Desktop,Germany,Social Media,1,1,0,0,0,0
session_2586,user_1502,Tablet,Canada,Social Media,1,1,1,1,1,1
session_2587,user_1161,Desktop,Canada,Direct,1,1,0,0,0,0
session_2588,user_2007,Mobile,USA,Email,1,1,1,1,1,1
session_2589,user_1142,Tablet,Germany,Direct,1,1,1,1,1,1
session_259,user_2646,Desktop,USA,Google,1,1,0,0,0,0
session_2590,user_1533,Tablet,USA,Direct,1,0,0,0,0,0
session_2591,user_1835,Tablet,France,Direct,1,1,1,0,0,0
session_2592,user_1558,Tablet,India,Google,1,1,0,0,0,0
session_2593,user_1782,Desktop,UK,Google,1,1,0,0,0,0
session_2594,user_1554,Mobile,USA,Direct,1,1,1,1,1,1
session_2595,user_1525,Mobile,Australia,Social Media,1,1,0,0,0,0
session_2596,user_2467,Desktop,UK,Email,1,1,1,1,1,1
session_2597,user_2874,Desktop,USA,Direct,1,0,0,0,0,0
session_2598,user_1360,Tablet,USA,Direct,1,0,0,0,0,0
session_2599,user_2752,Desktop,India,Direct,1,1,1,1,1,1
session_26,user_2067,Desktop,France,Social Media,1,1,0,0,0,0
session_260,user_1068,Tablet,Australia,Direct,1,1,1,0,0,0
session_2600,user_1723,Desktop,France,Google,1,0,0,0,0,0
session_2601,user_2376,Tablet,India,Social Media,1,1,1,0,0,0
session_2602,user_1453,Tablet,France,Direct,1,1,1,1,1,1
session_2603,user_1739,Desktop,USA,Social Media,1,1,1,1,1,1
session_2604,user_1705,Mobile,France,Direct,1,1,1,1,1,1
session_2605,user_1380,Mobile,India,Email,1,1,1,1,1,1
session_2606,user_2476,Tablet,Australia,Email,1,1,1,1,1,1
session_2607,user_1441,Tablet,Germany,Email,1,1,0,0,0,0
session_2608,user_1210,Mobile,Canada,Google,1,1,1,1,0,0
session_2609,user_2937,Mobile,Germany,Social Media,1,1,0,0,0,0
session_261,user_1668,Mobile,Canada,Email,1,0,0,0,0,0
session_2610,user_2564,Mobile,India,Social Media,1,1,0,0,0,0
session_2611,user_1921,Mobile,Canada,Direct,1,1,1,1,0,0
session_2612,user_2179,Tablet,USA,Direct,1,1,0,0,0,0
session_2613,user_1032,Tablet,India,Google,1,1,0,0,0,0
session_2614,user_2565,Tablet,India,Direct,1,1,1,1,0,0
session_2615,user_1123,Mobile,USA,Social Media,1,1,1,1,1,1
session_2616,user_1504,Mobile,Australia,Direct,1,1,1,1,1,1
session_2617,user_1479,Desktop,USA,Email,1,1,0,0,0,0
session_2618,user_1765,Mobile,France,Email,1,1,0,0,0,0
session_2619,user_2004,Mobile,Germany,Direct,1,1,0,0,0,0
session_262,user_1955,Desktop,Australia,Social Media,1,1,0,0,0,0
session_2620,user_1215,Mobile,USA,Google,1,0,0,0,0,0
session_2621,user_1378,Desktop,India,Direct,1,1,1,1,1,1
session_2622,user_2899,Tablet,India,Social Media,1,0,0,0,0,0
session_2623,user_1772,Tablet,Australia,Direct,1,1,1,1,0,0
session_2624,user_2115,Tablet,India,Google,1,1,0,0,0,0
session_2625,user_1593,Mobile,France,Email,1,1,1,1,1,1
session_2626,user_2859,Mobile,UK,Email,1,1,1,1,1,1
session_2627,user_2261,Mobile,Canada,Email,1,1,0,0,0,0
session_2628,user_2560,Tablet,Germany,Google,1,1,0,0,0,0
session_2629,user_1349,Tablet,France,Google,1,0,0,0,0,0
session_263,user_1882,Tablet,UK,Social Media,1,0,0,0,0,0
session_2630,user_2696,Tablet,India,Social Media,1,1,1,0,0,0
session_2631,user_1423,Tablet,USA,Google,1,0,0,0,0,0
session_2632,user_1911,Mobile,France,Email,1,1,0,0,0,0
session_2633,user_1586,Tablet,France,Social Media,1,1,1,0,0,0
session_2634,user_2260,Tablet,Australia,Social Media,1,1,0,0,0,0
session_2635,user_1017,Desktop,Germany,Social Media,1,1,1,1,1,1
session_2636,user_1805,Tablet,France,Direct,1,1,0,0,0,0
session_2637,user_2645,Tablet,Germany,Direct,1,1,1,1,1,1
session_2638,user_1227,Desktop,Canada,Social Media,1,1,1,1,1,1
session_2639,user_2775,Desktop,UK,Google,1,1,0,0,0,0
session_264,user_1321,Desktop,France,Google,1,1,1,0,0,0
session_2640,user_2272,Desktop,France,Social Media,1,1,0,0,0,0
session_2641,user_2881,Desktop,France,Email,1,1,0,0,0,0
session_2642,user_1754,Tablet,India,Social Media,1,1,0,0,0,0
session_2643,user_2678,Mobile,USA,Social Media,1,1,1,1,1,1
session_2644,user_2931,Mobile,Australia,Social Media,1,0,0,0,0,0
session_2645,user_2170,Desktop,France,Google,1,1,0,0,0,0
session_2646,user_1151,Tablet,Germany,Social Media,1,0,0,0,0,0
session_2647,user_1951,Mobile,France,Social Media,1,1,0,0,0,0
session_2648,user_2691,Tablet,UK,Google,1,0,0,0,0,0
session_2649,user_1376,Desktop,Canada,Direct,1,1,1,1,1,1
session_265,user_1645,Desktop,France,Social Media,1,1,1,0,0,0
session_2650,user_1725,Mobile,France,Social Media,1,1,1,1,1,1
session_2651,user_2903,Mobile,Canada,Google,1,1,1,1,1,1
session_2652,user_2706,Tablet,UK,Google,1,1,1,1,1,1
session_2653,user_1099,Mobile,Germany,Google,1,1,0,0,0,0
session_2654,user_1027,Desktop,UK,Social Media,1,1,1,1,1,1
session_2655,user_2401,Mobile,India,Email,1,1,0,0,0,0
session_2656,user_1796,Tablet,Australia,Email,1,1,1,1,1,1
session_2657,user_1631,Mobile,UK,Email,1,0,0,0,0,0
session_2658,user_1732,Desktop,France,Google,1,1,0,0,0,0
session_2659,user_2475,Tablet,Germany,Direct,1,1,1,0,0,0
session_266,user_1009,Desktop,USA,Social Media,1,1,0,0,0,0
session_2660,user_2519,Desktop,France,Google,1,1,1,1,1,1
session_2661,user_2979,Tablet,France,Google,1,0,0,0,0,0
session_2662,user_2862,Desktop,Australia,Google,1,1,0,0,0,0
session_2663,user_1100,Desktop,UK,Social Media,1,1,0,0,0,0
session_2664,user_2697,Mobile,Germany,Email,1,0,0,0,0,0
session_2665,user_1972,Tablet,France,Social Media,1,1,0,0,0,0
session_2666,user_2182,Mobile,USA,Email,1,1,0,0,0,0
session_2667,user_2454,Tablet,Canada,Email,1,1,0,0,0,0
session_2668,user_2297,Tablet,Canada,Social Media,1,0,0,0,0,0
session_2669,user_1896,Desktop,USA,Social Media,1,1,0,0,0,0
session_267,user_1313,Desktop,Canada,Email,1,1,0,0,0,0
session_2670,user_2419,Desktop,Germany,Email,1,1,1,1,0,0
session_2671,user_2699,Mobile,France,Google,1,0,0,0,0,0
session_2672,user_2171,Tablet,Germany,Email,1,1,1,1,0,0
session_2673,user_1619,Desktop,Germany,Google,1,0,0,0,0,0
session_2674,user_1054,Tablet,India,Social Media,1,1,0,0,0,0
session_2675,user_2208,Desktop,Australia,Social Media,1,1,1,1,1,1
session_2676,user_2236,Tablet,Canada,Direct,1,1,0,0,0,0
session_2677,user_2766,Tablet,Germany,Email,1,1,1,1,1,1
session_2678,user_2201,Mobile,France,Google,1,0,0,0,0,0
session_2679,user_2461,Mobile,UK,Direct,1,1,0,0,0,0
session_268,user_1435,Tablet,France,Google,1,1,0,0,0,0
session_2680,user_2903,Mobile,Canada,Email,1,1,0,0,0,0
session_2681,user_1876,Tablet,France,Email,1,0,0,0,0,0
session_2682,user_2093,Desktop,USA,Direct,1,1,0,0,0,0
session_2683,user_1635,Desktop,UK,Google,1,1,0,0,0,0
session_2684,user_2895,Desktop,Australia,Google,1,0,0,0,0,0
session_2685,user_2205,Tablet,USA,Google,1,1,0,0,0,0
session_2686,user_2698,Mobile,UK,Google,1,1,0,0,0,0
session_2687,user_1472,Mobile,Canada,Social Media,1,1,0,0,0,0
session_2688,user_1850,Tablet,UK,Social Media,1,1,0,0,0,0
session_2689,user_2774,Tablet,India,Direct,1,1,0,0,0,0
session_269,user_1576,Desktop,Germany,Google,1,1,0,0,0,0
session_2690,user_2874,Tablet,Germany,Social Media,1,1,1,1,0,0
session_2691,user_1450,Tablet,France,Google,1,1,0,0,0,0
session_2692,user_2823,Desktop,India,Google,1,1,0,0,0,0
session_2693,user_2202,Mobile,India,Direct,1,1,0,0,0,0
session_2694,user_2497,Tablet,India,Direct,1,1,0,0,0,0
session_2695,user_1049,Desktop,Germany,Direct,1,1,1,1,1,1
session_2696,user_2198,Mobile,France,Google,1,1,1,1,1,1
session_2697,user_1092,Tablet,India,Direct,1,1,0,0,0,0
session_2698,user_2663,Tablet,Canada,Social Media,1,1,1,1,1,1
session_2699,user_1234,Tablet,Australia,Direct,1,1,0,0,0,0
session_27,user_1310,Mobile,Australia,Email,1,0,0,0,0,0
session_270,user_1043,Desktop,Australia,Google,1,1,0,0,0,0
session_2700,user_1496,Mobile,UK,Direct,1,0,0,0,0,0
session_2701,user_1866,Desktop,UK,Direct,1,1,0,0,0,0
session_2702,user_2381,Mobile,India,Direct,1,1,0,0,0,0
session_2703,user_1753,Mobile,Germany,Email,1,1,1,0,0,0
session_2704,user_2039,Mobile,Canada,Email,1,0,0,0,0,0
session_2705,user_1689,Mobile,France,Social Media,1,1,1,0,0,0
session_2706,user_1409,Mobile,UK,Email,1,1,0,0,0,0
session_2707,user_2926,Tablet,Germany,Direct,1,1,1,0,0,0
session_2708,user_2274,Desktop,USA,Direct,1,1,0,0,0,0
session_2709,user_1344,Mobile,Canada,Google,1,1,0,0,0,0
session_271,user_2203,Tablet,Germany,Social Media,1,1,1,0,0,0
session_2710,user_1680,Tablet,USA,Social Media,1,1,0,0,0,0
session_2711,user_1007,Mobile,USA,Social Media,1,1,0,0,0,0
session_2712,user_2115,Mobile,India,Email,1,1,0,0,0,0
session_2713,user_1887,Desktop,France,Email,1,0,0,0,0,0
session_2714,user_2657,Mobile,Germany,Social Media,1,1,0,0,0,0
session_2715,user_2989,Mobile,UK,Email,1,0,0,0,0,0
session_2716,user_2934,Tablet,India,Social Media,1,1,0,0,0,0
session_2717,user_2686,Desktop,Canada,Direct,1,0,0,0,0,0
session_2718,user_1487,Mobile,UK,Social Media,1,1,0,0,0,0
session_2719,user_1290,Mobile,Germany,Email,1,0,0,0,0,0
session_272,user_1186,Mobile,USA,Social Media,1,1,0,0,0,0
session_2720,user_1519,Tablet,India,Direct,1,1,1,1,1,1
session_2721,user_2571,Desktop,Australia,Social Media,1,1,0,0,0,0
session_2722,user_2135,Tablet,Germany,Direct,1,1,1,1,1,1
session_2723,user_1195,Mobile,Canada,Direct,1,0,0,0,0,0
session_2724,user_2062,Tablet,France,Google,1,0,0,0,0,0
session_2725,user_1401,Mobile,Canada,Google,1,1,1,1,1,1
session_2726,user_1689,Mobile,France,Google,1,0,0,0,0,0
session_2727,user_1238,Tablet,UK,Email,1,1,1,0,0,0
session_2728,user_2594,Mobile,Germany,Direct,1,1,0,0,0,0
session_2729,user_2081,Desktop,UK,Direct,1,1,1,0,0,0
session_273,user_1803,Tablet,Germany,Google,1,1,0,0,0,0
session_2730,user_1777,Mobile,UK,Social Media,1,1,0,0,0,0
session_2731,user_2676,Mobile,Canada,Google,1,1,1,1,1,1
session_2732,user_1837,Desktop,Australia,Direct,1,1,0,0,0,0
session_2733,user_1508,Mobile,France,Direct,1,1,0,0,0,0
session_2734,user_1164,Tablet,UK,Direct,1,1,0,0,0,0
session_2735,user_1504,Mobile,UK,Direct,1,0,0,0,0,0
session_2736,user_1962,Mobile,Canada,Social Media,1,1,1,0,0,0
session_2737,user_2471,Desktop,Australia,Social Media,1,1,0,0,0,0
session_2738,user_2428,Tablet,Australia,Social Media,1,1,1,1,1,1
session_2739,user_2143,Tablet,Germany,Google,1,0,0,0,0,0
session_274,user_2649,Desktop,India,Google,1,1,1,0,0,0
session_2740,user_1838,Mobile,France,Social Media,1,1,0,0,0,0
session_2741,user_1961,Mobile,Germany,Email,1,0,0,0,0,0
session_2742,user_1552,Tablet,France,Email,1,1,1,0,0,0
session_2743,user_2895,Desktop,France,Social Media,1,1,1,0,0,0
session_2744,user_1851,Tablet,Canada,Google,1,1,1,1,0,0
session_2745,user_2561,Tablet,Germany,Social Media,1,1,0,0,0,0
session_2746,user_1791,Tablet,UK,Direct,1,1,0,0,0,0
session_2747,user_2334,Tablet,UK,Google,1,0,0,0,0,0
session_2748,user_2785,Desktop,UK,Social Media,1,1,1,0,0,0
session_2749,user_1913,Desktop,Australia,Google,1,1,1,1,1,1
session_275,user_2030,Tablet,India,Email,1,1,1,0,0,0
session_2750,user_2402,Desktop,Canada,Google,1,1,1,1,1,1
session_2751,user_1294,Tablet,Germany,Google,1,0,0,0,0,0
session_2752,user_2506,Tablet,France,Direct,1,1,0,0,0,0
session_2753,user_1335,Mobile,USA,Google,1,1,0,0,0,0
session_2754,user_1407,Tablet,India,Social Media,1,0,0,0,0,0
session_2755,user_2465,Mobile,India,Social Media,1,1,1,0,0,0
session_2756,user_1500,Tablet,Germany,Social Media,1,1,1,0,0,0
session_2757,user_2993,Desktop,France,Email,1,1,1,1,1,1
session_2758,user_1096,Desktop,France,Google,1,1,1,1,0,0
session_2759,user_1884,Mobile,UK,Google,1,1,0,0,0,0
session_276,user_1208,Tablet,Canada,Email,1,1,0,0,0,0
session_2760,user_1931,Desktop,Australia,Google,1,0,0,0,0,0
session_2761,user_1992,Tablet,UK,Social Media,1,0,0,0,0,0
session_2762,user_1753,Desktop,UK,Direct,1,1,1,1,1,1
session_2763,user_2546,Desktop,UK,Direct,1,0,0,0,0,0
session_2764,user_1909,Tablet,Canada,Email,1,0,0,0,0,0
session_2765,user_1185,Desktop,India,Google,1,1,1,1,0,0
session_2766,user_2901,Desktop,Canada,Social Media,1,1,1,1,1,1
session_2767,user_1574,Tablet,USA,Social Media,1,0,0,0,0,0
session_2768,user_1679,Desktop,France,Direct,1,1,1,0,0,0
session_2769,user_1651,Mobile,UK,Direct,1,1,0,0,0,0
session_277,user_1749,Desktop,France,Google,1,1,0,0,0,0
session_2770,user_1009,Mobile,Australia,Social Media,1,0,0,0,0,0
session_2771,user_1417,Tablet,Australia,Social Media,1,1,1,1,1,1
session_2772,user_1050,Desktop,Australia,Social Media,1,1,0,0,0,0
session_2773,user_2559,Mobile,Canada,Google,1,1,0,0,0,0
session_2774,user_1479,Desktop,Canada,Google,1,0,0,0,0,0
session_2775,user_1256,Desktop,UK,Google,1,0,0,0,0,0
session_2776,user_2782,Tablet,Australia,Social Media,1,1,0,0,0,0
session_2777,user_1197,Desktop,Germany,Direct,1,0,0,0,0,0
session_2778,user_2767,Tablet,Germany,Social Media,1,1,0,0,0,0
session_2779,user_2837,Desktop,Germany,Email,1,0,0,0,0,0
session_278,user_2894,Desktop,USA,Email,1,0,0,0,0,0
session_2780,user_1855,Desktop,Canada,Email,1,1,0,0,0,0
session_2781,user_1736,Mobile,Australia,Email,1,1,0,0,0,0
session_2782,user_1863,Desktop,Australia,Email,1,1,1,0,0,0
session_2783,user_1461,Mobile,Germany,Email,1,1,0,0,0,0
session_2784,user_1823,Mobile,UK,Social Media,1,1,0,0,0,0
session_2785,user_2980,Mobile,Germany,Google,1,1,0,0,0,0
session_2786,user_2561,Desktop,UK,Direct,1,1,0,0,0,0
session_2787,user_1182,Mobile,Australia,Google,1,0,0,0,0,0
session_2788,user_2900,Desktop,France,Email,1,1,0,0,0,0
session_2789,user_1178,Tablet,Canada,Email,1,1,0,0,0,0
session_279,user_2152,Tablet,Canada,Email,1,1,1,1,1,1
session_2790,user_1658,Mobile,USA,Direct,1,1,0,0,0,0
session_2791,user_1590,Mobile,UK,Direct,1,1,1,1,1,1
session_2792,user_1109,Tablet,USA,Social Media,1,1,1,1,1,1
session_2793,user_1726,Tablet,USA,Direct,1,1,1,1,1,1
session_2794,user_2227,Mobile,Germany,Google,1,1,0,0,0,0
session_2795,user_1560,Tablet,Germany,Social Media,1,1,1,0,0,0
session_2796,user_2085,Desktop,India,Social Media,1,1,0,0,0,0
session_2797,user_1959,Tablet,France,Email,1,1,0,0,0,0
session_2798,user_1600,Mobile,Canada,Direct,1,1,0,0,0,0
session_2799,user_2438,Tablet,Canada,Direct,1,1,0,0,0,0
session_28,user_1758,Mobile,Germany,Google,1,0,0,0,0,0
session_280,user_2564,Desktop,Canada,Google,1,1,1,1,1,1
session_2800,user_1366,Mobile,Canada,Social Media,1,1,0,0,0,0
session_2801,user_1638,Desktop,USA,Email,1,1,1,0,0,0
session_2802,user_2351,Desktop,Canada,Direct,1,1,0,0,0,0
session_2803,user_1257,Desktop,India,Email,1,1,1,0,0,0
session_2804,user_2778,Tablet,UK,Social Media,1,1,1,1,1,1
session_2805,user_1910,Mobile,UK,Google,1,1,1,1,1,1
session_2806,user_2896,Mobile,Germany,Email,1,0,0,0,0,0
session_2807,user_1996,Desktop,UK,Email,1,1,0,0,0,0
session_2808,user_2142,Mobile,India,Email,1,1,0,0,0,0
session_2809,user_1790,Desktop,India,Email,1,1,1,0,0,0
session_281,user_2699,Desktop,India,Email,1,1,1,0,0,0
session_2810,user_1586,Mobile,India,Google,1,0,0,0,0,0
session_2811,user_1085,Desktop,Canada,Social Media,1,1,0,0,0,0
session_2812,user_1764,Tablet,Germany,Google,1,1,0,0,0,0
session_2813,user_1449,Mobile,Australia,Email,1,1,1,1,1,1
session_2814,user_1330,Tablet,Australia,Direct,1,1,0,0,0,0
session_2815,user_1874,Tablet,Australia,Email,1,1,1,0,0,0
session_2816,user_1295,Tablet,UK,Google,1,1,0,0,0,0
session_2817,user_1351,Tablet,Australia,Social Media,1,1,1,1,1,1
session_2818,user_2116,Mobile,Australia,Email,1,1,0,0,0,0
session_2819,user_1306,Tablet,Germany,Direct,1,1,1,1,1,1
session_282,user_2334,Desktop,France,Direct,1,0,0,0,0,0
session_2820,user_1757,Mobile,France,Email,1,1,0,0,0,0
session_2821,user_1562,Mobile,USA,Google,1,1,0,0,0,0
session_2822,user_2269,Mobile,Australia,Email,1,1,1,0,0,0
session_2823,user_1455,Desktop,USA,Social Media,1,1,0,0,0,0
session_2824,user_1718,Tablet,Germany,Direct,1,1,0,0,0,0
session_2825,user_2338,Mobile,Australia,Google,1,1,1,1,1,1
session_2826,user_2584,Tablet,Australia,Email,1,1,1,1,1,1
session_2827,user_2265,Desktop,Australia,Direct,1,1,1,0,0,0
session_2828,user_1482,Mobile,India,Social Media,1,1,1,1,1,1
session_2829,user_2720,Tablet,USA,Direct,1,0,0,0,0,0
session_283,user_2964,Mobile,Germany,Direct,1,1,0,0,0,0
session_2830,user_1761,Tablet,India,Google,1,1,0,0,0,0
session_2831,user_1686,Tablet,Canada,Google,1,1,1,0,0,0
session_2832,user_2516,Tablet,Canada,Google,1,1,1,0,0,0
session_2833,user_2596,Tablet,India,Social Media,1,1,0,0,0,0
session_2834,user_2094,Tablet,Canada,Direct,1,1,0,0,0,0
session_2835,user_2570,Tablet,Germany,Social Media,1,1,0,0,0,0
session_2836,user_2899,Desktop,USA,Social Media,1,1,0,0,0,0
session_2837,user_1448,Mobile,India,Google,1,0,0,0,0,0
session_2838,user_2890,Desktop,France,Direct,1,1,1,0,0,0
session_2839,user_1200,Mobile,India,Direct,1,1,0,0,0,0
session_284,user_2866,Desktop,France,Direct,1,1,1,1,1,1
session_2840,user_2644,Desktop,India,Email,1,0,0,0,0,0
session_2841,user_2283,Mobile,Germany,Email,1,1,0,0,0,0
session_2842,user_2877,Mobile,France,Social Media,1,1,0,0,0,0
session_2843,user_1612,Tablet,France,Google,1,1,0,0,0,0
session_2844,user_1793,Desktop,Australia,Email,1,1,1,0,0,0
session_2845,user_1883,Desktop,Australia,Social Media,1,0,0,0,0,0
session_2846,user_1385,Desktop,UK,Google,1,0,0,0,0,0
session_2847,user_2023,Mobile,Germany,Direct,1,1,0,0,0,0
session_2848,user_1806,Desktop,France,Social Media,1,1,0,0,0,0
session_2849,user_2308,Mobile,Germany,Social Media,1,1,0,0,0,0
session_285,user_2577,Desktop,UK,Social Media,1,1,0,0,0,0
session_2850,user_2591,Mobile,UK,Social Media,1,1,0,0,0,0
session_2851,user_1461,Mobile,UK,Social Media,1,0,0,0,0,0
session_2852,user_1774,Tablet,Canada,Social Media,1,1,0,0,0,0
session_2853,user_1419,Tablet,UK,Email,1,1,1,0,0,0
session_2854,user_1214,Tablet,Canada,Direct,1,0,0,0,0,0
session_2855,user_1549,Mobile,France,Direct,1,0,0,0,0,0
session_2856,user_1583,Desktop,USA,Email,1,1,0,0,0,0
session_2857,user_1665,Mobile,UK,Social Media,1,1,1,1,1,1
session_2858,user_1035,Desktop,Australia,Direct,1,1,0,0,0,0
session_2859,user_2473,Mobile,Australia,Google,1,1,1,1,1,1
session_286,user_1743,Mobile,Canada,Direct,1,1,1,1,1,1
session_2860,user_2675,Tablet,USA,Email,1,1,0,0,0,0
session_2861,user_1458,Tablet,Germany,Social Media,1,1,0,0,0,0
session_2862,user_2829,Desktop,Australia,Direct,1,0,0,0,0,0
session_2863,user_2676,Mobile,UK,Direct,1,0,0,0,0,0
session_2864,user_1789,Tablet,India,Direct,1,1,1,1,1,1
session_2865,user_1103,Tablet,USA,Email,1,1,0,0,0,0
session_2866,user_1102,Desktop,India,Google,1,1,1,0,0,0
session_2867,user_1631,Mobile,India,Direct,1,1,1,1,0,0
session_2868,user_1817,Tablet,France,Google,1,1,0,0,0,0
session_2869,user_1599,Tablet,Germany,Direct,1,1,0,0,0,0
session_287,user_1429,Desktop,France,Social Media,1,1,0,0,0,0
session_2870,user_2510,Tablet,India,Email,1,1,0,0,0,0
session_2871,user_2060,Tablet,Canada,Social Media,1,1,1,1,0,0
session_2872,user_1862,Mobile,Australia,Google,1,1,0,0,0,0
session_2873,user_2862,Desktop,Canada,Email,1,0,0,0,0,0
session_2874,user_1785,Mobile,Germany,Google,1,1,1,0,0,0
session_2875,user_2486,Mobile,Germany,Email,1,1,1,1,1,1
session_2876,user_2820,Mobile,Canada,Google,1,1,0,0,0,0
session_2877,user_1649,Desktop,France,Direct,1,1,0,0,0,0
session_2878,user_1565,Tablet,Germany,Direct,1,1,1,1,1,1
session_2879,user_1825,Desktop,Canada,Email,1,1,0,0,0,0
session_288,user_1913,Desktop,Canada,Email,1,1,1,0,0,0
session_2880,user_1996,Desktop,UK,Email,1,1,0,0,0,0
session_2881,user_2270,Desktop,USA,Direct,1,0,0,0,0,0
session_2882,user_1702,Desktop,USA,Google,1,1,1,1,1,1
session_2883,user_2640,Mobile,India,Social Media,1,1,0,0,0,0
session_2884,user_1792,Tablet,USA,Email,1,1,1,1,1,1
session_2885,user_1268,Desktop,USA,Direct,1,1,1,1,0,0
session_2886,user_2410,Mobile,USA,Direct,1,0,0,0,0,0
session_2887,user_1124,Tablet,France,Email,1,1,0,0,0,0
session_2888,user_1676,Mobile,India,Google,1,1,0,0,0,0
session_2889,user_1348,Mobile,Australia,Email,1,0,0,0,0,0
session_289,user_2848,Desktop,USA,Direct,1,1,0,0,0,0
session_2890,user_2508,Mobile,Canada,Google,1,1,0,0,0,0
session_2891,user_2249,Desktop,USA,Social Media,1,0,0,0,0,0
session_2892,user_1738,Tablet,Germany,Google,1,1,1,1,1,1
session_2893,user_2135,Desktop,Germany,Google,1,1,1,1,1,1
session_2894,user_1009,Desktop,India,Email,1,0,0,0,0,0
session_2895,user_2232,Desktop,India,Email,1,1,0,0,0,0
session_2896,user_1549,Desktop,UK,Direct,1,1,1,1,0,0
session_2897,user_2596,Mobile,USA,Email,1,1,0,0,0,0
session_2898,user_1133,Mobile,Canada,Email,1,0,0,0,0,0
session_2899,user_1569,Desktop,USA,Direct,1,1,0,0,0,0
session_29,user_2181,Tablet,India,Social Media,1,1,0,0,0,0
session_290,user_1345,Desktop,Canada,Social Media,1,0,0,0,0,0
session_2900,user_1598,Mobile,USA,Email,1,1,0,0,0,0
session_2901,user_2299,Tablet,India,Direct,1,1,0,0,0,0
session_2902,user_2462,Mobile,UK,Social Media,1,1,1,1,1,1
session_2903,user_2651,Desktop,Australia,Direct,1,1,0,0,0,0
session_2904,user_2914,Mobile,France,Social Media,1,1,0,0,0,0
session_2905,user_1923,Mobile,USA,Google,1,0,0,0,0,0
session_2906,user_2490,Mobile,Canada,Direct,1,0,0,0,0,0
session_2907,user_2319,Desktop,UK,Direct,1,1,1,1,1,1
session_2908,user_2826,Desktop,Australia,Social Media,1,0,0,0,0,0
session_2909,user_2639,Tablet,Canada,Email,1,1,1,1,1,1
session_291,user_2948,Tablet,UK,Social Media,1,1,0,0,0,0
